dataset_id,subject_id,language,age_months,KL
Marusic_Barner_2016,03072013-AM-V,Slovenian_nonDual,31,0
Marusic_Barner_2016,03072013-K-V,Slovenian_nonDual,33,0
Marusic_Barner_2016,03072013-M-V,Slovenian_nonDual,52,3
Marusic_Barner_2016,03072013-MA-V,Slovenian_nonDual,28,0
Marusic_Barner_2016,03072013-N-V,Slovenian_nonDual,53,CP
Marusic_Barner_2016,03072013-P-V,Slovenian_nonDual,48,CP
Marusic_Barner_2016,03072013-PA-V,Slovenian_nonDual,53,CP
Marusic_Barner_2016,03122012-I-V,Slovenian_nonDual,59,CP
Marusic_Barner_2016,03122012-L-V,Slovenian_nonDual,55,CP
Marusic_Barner_2016,03122013-F-V,Slovenian_nonDual,41,4
Marusic_Barner_2016,05072013-J-V,Slovenian_nonDual,30,1
Marusic_Barner_2016,05072013-K-V,Slovenian_nonDual,35,1
Marusic_Barner_2016,05072013-M-V,Slovenian_nonDual,32,2
Marusic_Barner_2016,05072013-P-V,Slovenian_nonDual,24,0
Marusic_Barner_2016,05072013-T-V,Slovenian_nonDual,26,1
Marusic_Barner_2016,07012013-J-V,Slovenian_nonDual,41,2
Marusic_Barner_2016,07012013-M-V,Slovenian_nonDual,43,2
Marusic_Barner_2016,07012013-T-V,Slovenian_nonDual,36,1
Marusic_Barner_2016,07012013-V-V,Slovenian_nonDual,30,1
Marusic_Barner_2016,07052013-F-V,Slovenian_nonDual,53,2
Marusic_Barner_2016,07052013-G-V,Slovenian_nonDual,38,2
Marusic_Barner_2016,07052013-M-V,Slovenian_nonDual,52,3
Marusic_Barner_2016,07052013-N-V,Slovenian_nonDual,32,0
Marusic_Barner_2016,07052013-V-V,Slovenian_nonDual,59,CP
Marusic_Barner_2016,10012013-J-V,Slovenian_nonDual,60,CP
Marusic_Barner_2016,10122012-L-V,Slovenian_nonDual,51,CP
Marusic_Barner_2016,10122012-T-V,Slovenian_nonDual,48,CP
Marusic_Barner_2016,10122012-V-V,Slovenian_nonDual,55,CP
Marusic_Barner_2016,12032013-M-V,Slovenian_nonDual,56,CP
Marusic_Barner_2016,16042013-B-V,Slovenian_nonDual,55,CP
Marusic_Barner_2016,16042013-G-V,Slovenian_nonDual,44,4
Marusic_Barner_2016,16042013-J-V,Slovenian_nonDual,38,1
Marusic_Barner_2016,16042013-JA-V,Slovenian_nonDual,44,CP
Marusic_Barner_2016,16042013-JU-V,Slovenian_nonDual,42,3
Marusic_Barner_2016,16042013-K-V,Slovenian_nonDual,40,2
Marusic_Barner_2016,16042013-KE-V,Slovenian_nonDual,60,CP
Marusic_Barner_2016,16042013-L-V,Slovenian_nonDual,42,1
Marusic_Barner_2016,16042013-M-V,Slovenian_nonDual,59,CP
Marusic_Barner_2016,16042013-O-V,Slovenian_nonDual,59,3
Marusic_Barner_2016,16042013-T-V,Slovenian_nonDual,54,CP
Marusic_Barner_2016,16042013-TI-V,Slovenian_nonDual,31,0
Marusic_Barner_2016,18062013-E-V,Slovenian_nonDual,30,1
Marusic_Barner_2016,18062013-L-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,19062013-B-V,Slovenian_nonDual,36,2
Marusic_Barner_2016,19062013-D-V,Slovenian_nonDual,33,2
Marusic_Barner_2016,19062013-E-V,Slovenian_nonDual,37,1
Marusic_Barner_2016,19062013-M-V,Slovenian_nonDual,37,2
Marusic_Barner_2016,19062013-N-V,Slovenian_nonDual,37,3
Marusic_Barner_2016,19062013-V-V,Slovenian_nonDual,37,3
Marusic_Barner_2016,19122012-M-V,Slovenian_nonDual,46,3
Marusic_Barner_2016,22042013-E-V,Slovenian_nonDual,26,0
Marusic_Barner_2016,22042013-EV-V,Slovenian_nonDual,30,1
Marusic_Barner_2016,22042013-L-V,Slovenian_nonDual,34,2
Marusic_Barner_2016,22042013-N-V,Slovenian_nonDual,25,0
Marusic_Barner_2016,22042013-O-V,Slovenian_nonDual,28,1
Marusic_Barner_2016,22042013-OS-V,Slovenian_nonDual,34,1
Marusic_Barner_2016,22042013-T-V,Slovenian_nonDual,28,1
Marusic_Barner_2016,22042013-TI-V,Slovenian_nonDual,29,0
Schneider_Barner_2021,030119-H,English,38,3
Schneider_Barner_UnderReview,101919-I,English,57,CP
Schneider_Barner_UnderReview,11220-?,English,NA,2
